timestamp,x1,y1,x2,y2
25.349899,0.615501,13.147558,-103.115303,224.308044
25.399899,0.634660,13.181114,-109.437897,222.234543
25.449898,0.653620,13.215075,-115.694771,220.027252
25.499897,0.672372,13.249434,-121.882782,217.689178
25.549896,0.690906,13.284179,-127.998955,215.223419
25.599895,0.709213,13.319301,-134.040466,212.633118
25.649895,0.727287,13.354791,-140.004654,209.921478
25.699894,0.745118,13.390638,-145.889023,207.091766
25.749893,0.762701,13.426834,-151.691208,204.147278
25.799892,0.780027,13.463367,-157.409027,201.091339
25.849892,0.797092,13.500228,-163.040451,197.927307
25.899891,0.813890,13.537406,-168.583572,194.658554
25.949890,0.830414,13.574891,-174.036667,191.288452
25.999889,0.846661,13.612673,-179.398132,187.820374
26.049889,0.862626,13.650742,-184.666504,184.257690
26.099888,0.878305,13.689087,-189.840469,180.603760
26.149887,0.893694,13.727698,-194.918839,176.861923
26.199886,0.908790,13.766566,-199.900558,173.035507
26.249886,0.923590,13.805680,-204.784698,169.127792
26.299885,0.938092,13.845031,-209.570450,165.142044
26.349884,0.952294,13.884608,-214.257095,161.081467
26.399883,0.966194,13.924403,-218.844070,156.949249
26.449883,0.979791,13.964405,-223.330872,152.748520
26.499882,0.993082,14.004605,-227.717117,148.482361
26.549881,1.006068,14.044995,-232.002533,144.153809
26.599880,1.018748,14.085565,-236.186920,139.765854
26.649879,1.031122,14.126306,-240.270172,135.321426
26.699879,1.043189,14.167209,-244.252258,130.823410
26.749878,1.054949,14.208265,-248.133240,126.274605
26.799877,1.066404,14.249468,-251.913239,121.677773
26.849876,1.077553,14.290808,-255.592453,117.035614
26.899876,1.088398,14.332277,-259.171143,112.350769
26.949875,1.098938,14.373868,-262.649628,107.625809
26.999874,1.109177,14.415573,-266.028290,102.863258
27.049873,1.119114,14.457384,-269.307556,98.065567
27.099873,1.128752,14.499294,-272.487915,93.235130
27.149872,1.138091,14.541297,-275.569885,88.374275
27.199871,1.147134,14.583385,-278.554077,83.485275
27.249870,1.155882,14.625551,-281.441071,78.570343
27.299870,1.164338,14.667789,-284.231537,73.631630
27.349869,1.172504,14.710093,-286.926147,68.671234
27.399868,1.180381,14.752458,-289.525635,63.691181
27.449867,1.187972,14.794875,-292.030731,58.693447
27.499866,1.195280,14.837340,-294.442200,53.679955
27.549866,1.202306,14.879848,-296.760864,48.652569
27.599865,1.209054,14.922391,-298.987518,43.613094
27.649864,1.215525,14.964966,-301.123016,38.563286
27.699863,1.221722,15.007567,-303.168213,33.504848
27.749863,1.227649,15.050190,-305.123962,28.439430
27.799862,1.233307,15.092829,-306.991180,23.368629
27.849861,1.238700,15.135479,-308.770721,18.293999
27.899860,1.243829,15.178137,-310.463531,13.217038
27.949860,1.248699,15.220797,-312.070496,8.139203
27.999859,1.253311,15.263455,-313.592560,3.061902
28.049858,1.257669,15.306108,-315.030670,-2.013501
28.099857,1.261776,15.348751,-316.385742,-7.085686
28.149857,1.265633,15.391380,-317.658691,-12.153375
28.199856,1.269245,15.433992,-318.850494,-17.215332
28.249855,1.272613,15.476583,-319.962097,-22.270361
28.299854,1.275741,15.519150,-320.994415,-27.317307
28.349854,1.278632,15.561688,-321.948425,-32.355049
28.399853,1.281289,15.604196,-322.825043,-37.382507
28.449852,1.283714,15.646668,-323.625244,-42.398632
28.499851,1.285910,15.689104,-324.349945,-47.402416
28.549850,1.287880,15.731500,-325.000092,-52.392883
28.599850,1.289627,15.773851,-325.576630,-57.369087
28.649849,1.291154,15.816157,-326.080475,-62.330112
28.699848,1.292463,15.858415,-326.512573,-67.275078
28.749847,1.293558,15.900620,-326.873810,-72.203133
28.799847,1.294441,15.942773,-327.165131,-77.113457
28.849846,1.295115,15.984869,-327.387451,-82.005257
28.899845,1.295582,16.026907,-327.541656,-86.877762
28.949844,1.295846,16.068884,-327.628662,-91.730225
28.999844,1.295908,16.110798,-327.649353,-96.561935
29.049843,1.295773,16.152647,-327.604614,-101.372200
29.099842,1.295441,16.194429,-327.495300,-106.160355
29.149841,1.294917,16.236143,-327.322296,-110.925751
29.199841,1.294203,16.277786,-327.086487,-115.667770
29.249840,1.293300,16.319357,-326.788696,-120.385811
29.299839,1.292213,16.360853,-326.429779,-125.079292
29.349838,1.290942,16.402273,-326.010590,-129.747650
29.399837,1.289492,16.443615,-325.531952,-134.390350
29.449837,1.287864,16.484877,-324.994690,-139.006866
29.499836,1.286061,16.526058,-324.399597,-143.596710
29.549835,1.284085,16.567158,-323.747498,-148.159378
29.599834,1.281938,16.608173,-323.039185,-152.694412
29.649834,1.279624,16.649103,-322.275452,-157.201355
29.699833,1.277144,16.689947,-321.457092,-161.679779
29.749832,1.274501,16.730703,-320.584839,-166.129257
29.799831,1.271697,16.771370,-319.659485,-170.549393
29.849831,1.268734,16.811947,-318.681793,-174.939789
29.899830,1.265615,16.852432,-317.652496,-179.300064
29.949829,1.262342,16.892826,-316.572357,-183.629852
29.999828,1.258917,16.933126,-315.442078,-187.928818
30.049828,1.255342,16.973331,-314.262390,-192.196609
30.099827,1.251620,17.013441,-313.034027,-196.432907
30.149826,1.247752,17.053455,-311.757660,-200.637390
30.199825,1.243741,17.093372,-310.434021,-204.809769
30.249825,1.239589,17.133190,-309.063782,-208.949738
30.299824,1.235298,17.172909,-307.647644,-213.057022
30.349823,1.230869,17.212528,-306.186249,-217.131348
30.399822,1.226306,17.252047,-304.680298,-221.172455
30.449821,1.221609,17.291464,-303.130432,-225.180084
30.499821,1.216782,17.330778,-301.537323,-229.154007
30.549820,1.211825,17.369989,-299.901581,-233.093979
30.599819,1.206741,17.409098,-298.223877,-236.999771
30.649818,1.201532,17.448101,-296.504822,-240.871170
30.699818,1.196199,17.487000,-294.745056,-244.707962
30.749817,1.190745,17.525793,-292.945160,-248.509964
30.799816,1.185171,17.564482,-291.105774,-252.276962
30.849815,1.179479,17.603064,-289.227478,-256.008789
30.899815,1.173671,17.641539,-287.310883,-259.705231
30.949814,1.167749,17.679905,-285.356567,-263.366150
30.999813,1.161714,17.718163,-283.365112,-266.991364
31.049812,1.155569,17.756311,-281.337097,-270.580719
31.099812,1.149314,17.794352,-279.273102,-274.134064
31.149811,1.142952,17.832283,-277.173676,-277.651215
31.199810,1.136485,17.870104,-275.039368,-281.132080
31.249809,1.129913,17.907814,-272.870728,-284.576477
31.299809,1.123239,17.945414,-270.668304,-287.984314
31.349808,1.116464,17.982903,-268.432617,-291.355438
31.399807,1.109590,18.020279,-266.164215,-294.689728
31.449806,1.102619,18.057543,-263.863617,-297.987061
31.499805,1.095551,18.094696,-261.531342,-301.247345
31.549805,1.088390,18.131735,-259.167908,-304.470459
31.599804,1.081135,18.168661,-256.773804,-307.656311
31.649803,1.073789,18.205475,-254.349564,-310.804779
31.699802,1.066352,18.242174,-251.895676,-313.915771
31.749802,1.058828,18.278761,-249.412613,-316.989197
31.799801,1.051217,18.315233,-246.900879,-320.024994
31.849800,1.043520,18.351591,-244.360962,-323.023041
31.899799,1.035739,18.387835,-241.793320,-325.983276
31.949799,1.027876,18.423964,-239.198441,-328.905609
31.999798,1.019932,18.459976,-236.576782,-331.789978
32.049797,1.011908,18.495874,-233.928818,-334.636292
32.099796,1.003805,18.531656,-231.254990,-337.444489
32.149796,0.995626,18.567324,-228.555756,-340.214508
32.199795,0.987370,18.602875,-225.831573,-342.946289
32.249794,0.979041,18.638309,-223.082886,-345.639771
32.299793,0.970639,18.673628,-220.310135,-348.294861
32.349792,0.962165,18.708830,-217.513748,-350.911530
32.399792,0.953621,18.743916,-214.694153,-353.489746
32.449791,0.945008,18.778885,-211.851791,-356.029419
32.499790,0.936327,18.813736,-208.987091,-358.530518
32.549789,0.927579,18.848471,-206.100464,-360.993011
32.599789,0.918767,18.883089,-203.192322,-363.416840
32.649788,0.909890,18.917589,-200.263077,-365.801941
32.699787,0.900951,18.951973,-197.313141,-368.148315
32.749786,0.891950,18.986238,-194.342926,-370.455902
32.799786,0.882889,19.020386,-191.352829,-372.724640
32.849785,0.873770,19.054417,-188.343246,-374.954529
32.899784,0.864592,19.088329,-185.314590,-377.145538
32.949783,0.855357,19.122124,-182.267227,-379.297607
32.999783,0.846067,19.155800,-179.201569,-381.410706
33.049782,0.836723,19.189358,-176.117981,-383.484833
33.099781,0.827326,19.222797,-173.016861,-385.519928
33.149780,0.817877,19.256119,-169.898590,-387.515991
33.199780,0.808377,19.289322,-166.763535,-389.472992
33.249779,0.798827,19.322407,-163.612076,-391.390900
33.299778,0.789228,19.355373,-160.444580,-393.269684
33.349777,0.779582,19.388222,-157.261414,-395.109344
33.399776,0.769890,19.420950,-154.062958,-396.909851
33.449776,0.760152,19.453560,-150.849564,-398.671204
33.499775,0.750371,19.486052,-147.621597,-400.393341
33.549774,0.740546,19.518425,-144.379410,-402.076294
33.599773,0.730679,19.550678,-141.123367,-403.720001
33.649773,0.720771,19.582813,-137.853821,-405.324463
33.699772,0.710824,19.614830,-134.571106,-406.889679
33.749771,0.700837,19.646727,-131.275589,-408.415649
33.799770,0.690813,19.678505,-127.967613,-409.902313
33.849770,0.680752,19.710163,-124.647530,-411.349701
33.899769,0.670656,19.741703,-121.315674,-412.757782
33.949768,0.660525,19.773123,-117.972389,-414.126556
33.999767,0.650360,19.804424,-114.618011,-415.456024
34.049767,0.640163,19.835606,-111.252884,-416.746155
34.099766,0.629934,19.866669,-107.877335,-417.996948
34.149765,0.619674,19.897612,-104.491699,-419.208405
34.199764,0.609385,19.928436,-101.096313,-420.380493
34.249763,0.599068,19.959141,-97.691505,-421.513245
34.299763,0.588722,19.989727,-94.277611,-422.606628
34.349762,0.578351,20.020193,-90.854950,-423.660645
34.399761,0.567954,20.050541,-87.423851,-424.675293
34.449760,0.557532,20.080769,-83.984634,-425.650543
34.499760,0.547086,20.110878,-80.537628,-426.586426
34.549759,0.536618,20.140867,-77.083153,-427.482941
34.599758,0.526128,20.170738,-73.621529,-428.340057
34.649757,0.515618,20.200489,-70.153076,-429.157806
34.699757,0.505088,20.230120,-66.678108,-429.936157
34.749756,0.494539,20.259632,-63.196949,-430.675110
34.799755,0.483972,20.289024,-59.709911,-431.374695
34.849754,0.473388,20.318298,-56.217312,-432.034882
34.899754,0.462789,20.347452,-52.719463,-432.655670
34.949753,0.452174,20.376486,-49.216679,-433.237091
34.999752,0.441546,20.405401,-45.709270,-433.779114
35.049751,0.430904,20.434196,-42.197548,-434.281769
35.099751,0.420251,20.462873,-38.681824,-434.745026
35.149750,0.409586,20.491430,-35.162407,-435.168915
35.199749,0.398911,20.519869,-31.639608,-435.553436
35.249748,0.388226,20.548187,-28.113737,-435.898560
35.299747,0.377533,20.576387,-24.585100,-436.204315
35.349747,0.366833,20.604467,-21.054005,-436.470703
35.399746,0.356126,20.632427,-17.520758,-436.697723
35.449745,0.345414,20.660269,-13.985666,-436.885406
35.499744,0.334697,20.687990,-10.449037,-437.033722
35.549744,0.323976,20.715593,-6.911174,-437.142700
35.599743,0.313252,20.743076,-3.372385,-437.212311
35.649742,0.302527,20.770441,0.167026,-437.242584
35.699741,0.291800,20.797686,3.706753,-437.233521
35.749741,0.281074,20.824812,7.246492,-437.185150
35.799740,0.270348,20.851818,10.785938,-437.097443
35.849739,0.259625,20.878706,14.324786,-436.970428
35.899738,0.248904,20.905476,17.862732,-436.804108
35.949738,0.238186,20.932125,21.399469,-436.598480
35.999737,0.227473,20.958656,24.934696,-436.353577
36.049736,0.216766,20.985067,28.468105,-436.069366
36.099735,0.206065,21.011360,31.999392,-435.745880
36.149734,0.195372,21.037533,35.528252,-435.383148
36.199734,0.184687,21.063587,39.054379,-434.981140
36.249733,0.174011,21.089523,42.577469,-434.539886
36.299732,0.163345,21.115339,46.097214,-434.059387
36.349731,0.152690,21.141037,49.613308,-433.539673
36.399731,0.142047,21.166616,53.125443,-432.980743
36.449730,0.131417,21.192076,56.633312,-432.382599
36.499729,0.120801,21.217417,60.136608,-431.745239
36.549728,0.110200,21.242640,63.635025,-431.068695
36.599728,0.099614,21.267744,67.128250,-430.352997
36.649727,0.089045,21.292728,70.615974,-429.598145
36.699726,0.078494,21.317595,74.097893,-428.804138
36.749725,0.067962,21.342342,77.573685,-427.970978
36.799725,0.057448,21.366972,81.043045,-427.098694
36.849724,0.046956,21.391483,84.505661,-426.187317
36.899723,0.036484,21.415876,87.961220,-425.236847
36.949722,0.026035,21.440151,91.409401,-424.247314
36.999722,0.015609,21.464308,94.849892,-423.218719
37.049721,0.005208,21.488346,98.282379,-422.151062
37.099720,-0.005168,21.512266,101.706543,-421.044373
37.149719,-0.015518,21.536068,105.122063,-419.898682
37.199718,-0.025841,21.559752,108.528625,-418.713989
37.249718,-0.036136,21.583317,111.925903,-417.490326
37.299717,-0.046402,21.606764,115.313576,-416.227722
37.349716,-0.056637,21.630093,118.691322,-414.926178
37.399715,-0.066842,21.653303,122.058815,-413.585724
37.449715,-0.077014,21.676395,125.415726,-412.206360
37.499714,-0.087154,21.699371,128.761734,-410.788147
37.549713,-0.097259,21.722229,132.096497,-409.331085
37.599712,-0.107329,21.744968,135.419693,-407.835175
37.649712,-0.117363,21.767590,138.731003,-406.300476
37.699711,-0.127361,21.790094,142.030075,-404.726990
37.749710,-0.137320,21.812481,145.316574,-403.114777
37.799709,-0.147240,21.834751,148.590164,-401.463837
37.849709,-0.157120,21.856903,151.850510,-399.774200
37.899708,-0.166958,21.878939,155.097275,-398.045898
37.949707,-0.176755,21.900858,158.330109,-396.278961
37.999706,-0.186508,21.922659,161.548676,-394.473419
38.049706,-0.196217,21.944344,164.752609,-392.629303
38.099705,-0.205880,21.965912,167.941574,-390.746643
38.149704,-0.215497,21.987364,171.115219,-388.825470
38.199703,-0.225067,22.008698,174.273193,-386.865845
38.249702,-0.234588,22.029915,177.415146,-384.867767
38.299702,-0.244060,22.051016,180.540710,-382.831299
38.349701,-0.253480,22.072001,183.649536,-380.756470
38.399700,-0.262849,22.092871,186.741241,-378.643341
38.449699,-0.272165,22.113625,189.815475,-376.491943
38.499699,-0.281427,22.134262,192.871872,-374.302307
38.549698,-0.290633,22.154783,195.910065,-372.074493
38.599697,-0.299784,22.175190,198.929672,-369.808533
38.649696,-0.308876,22.195480,201.930328,-367.504486
38.699696,-0.317911,22.215656,204.911652,-365.162415
38.749695,-0.326885,22.235716,207.873260,-362.782349
38.799694,-0.335799,22.255661,210.814774,-360.364349
38.849693,-0.344650,22.275492,213.735794,-357.908478
38.899693,-0.353439,22.295208,216.635941,-355.414764
38.949692,-0.362163,22.314810,219.514832,-352.883301
38.999691,-0.370821,22.334297,222.372070,-350.314148
39.049690,-0.379412,22.353670,225.207245,-347.707336
39.099689,-0.387936,22.372931,228.019958,-345.062958
39.149689,-0.396390,22.392076,230.809814,-342.381073
39.199688,-0.404773,22.411108,233.576401,-339.661774
39.249687,-0.413085,22.430027,236.319305,-336.905121
39.299686,-0.421324,22.448833,239.038116,-334.111176
39.349686,-0.429489,22.467527,241.732422,-331.280029
39.399685,-0.437578,22.486109,244.401794,-328.411743
39.449684,-0.445590,22.504578,247.045807,-325.506409
39.499683,-0.453524,22.522934,249.664032,-322.564117
39.549683,-0.461378,22.541180,252.256042,-319.584961
39.599682,-0.469152,22.559313,254.821396,-316.569031
39.649681,-0.476844,22.577335,257.359650,-313.516418
39.699680,-0.484452,22.595247,259.870361,-310.427246
39.749680,-0.491975,22.613049,262.353088,-307.301575
39.799679,-0.499413,22.630739,264.807373,-304.139526
39.849678,-0.506762,22.648319,267.232788,-300.941223
39.899677,-0.514023,22.665791,269.628845,-297.706787
39.949677,-0.521194,22.683153,271.995087,-294.436310
39.999676,-0.528272,22.700407,274.331055,-291.129913
40.049675,-0.535258,22.717552,276.636261,-287.787720
40.099674,-0.542149,22.734589,278.910217,-284.409882
40.149673,-0.548943,22.751518,281.152466,-280.996521
40.199673,-0.555640,22.768341,283.362518,-277.547760
40.249672,-0.562238,22.785057,285.539886,-274.063751
40.299671,-0.568736,22.801666,287.684082,-270.544647
40.349670,-0.575131,22.818169,289.794586,-266.990601
40.399670,-0.581423,22.834566,291.870911,-263.401764
40.449669,-0.587610,22.850859,293.912537,-259.778290
40.499668,-0.593690,22.867046,295.918945,-256.120361
40.549667,-0.599662,22.883131,297.889618,-252.428131
40.599667,-0.605524,22.899113,299.824066,-248.701797
40.649666,-0.611274,22.914991,301.721741,-244.941544
40.699665,-0.616912,22.930767,303.582092,-241.147568
40.749664,-0.622434,22.946442,305.404602,-237.320053
40.799664,-0.627841,22.962015,307.188721,-233.459213
40.849663,-0.633129,22.977488,308.933899,-229.565247
40.899662,-0.638298,22.992861,310.639587,-225.638382
40.949661,-0.643345,23.008135,312.305206,-221.678848
40.999660,-0.648269,23.023312,313.930206,-217.686874
41.049660,-0.653069,23.038389,315.514038,-213.662704
41.099659,-0.657742,23.053371,317.056091,-209.606583
41.149658,-0.662286,23.068256,318.555817,-205.518753
41.199657,-0.666701,23.083046,320.012634,-201.399490
41.249657,-0.670984,23.097742,321.425934,-197.249069
41.299656,-0.675133,23.112345,322.795105,-193.067780
41.349655,-0.679146,23.126854,324.119568,-188.855896
41.399654,-0.683022,23.141272,325.398743,-184.613739
41.449654,-0.686760,23.155598,326.631989,-180.341599
41.499653,-0.690356,23.169834,327.818695,-176.039810
41.549652,-0.693809,23.183983,328.958221,-171.708694
41.599651,-0.697117,23.198044,330.049957,-167.348602
41.649651,-0.700278,23.212017,331.093262,-162.959869
41.699650,-0.703291,23.225904,332.087494,-158.542877
41.749649,-0.706154,23.239708,333.032043,-154.097992
41.799648,-0.708863,23.253428,333.926239,-149.625610
41.849648,-0.711418,23.267065,334.769409,-145.126114
41.899647,-0.713817,23.280622,335.560913,-140.599930
41.949646,-0.716057,23.294100,336.300110,-136.047485
41.999645,-0.718136,23.307499,336.986298,-131.469208
42.049644,-0.720053,23.320822,337.618805,-126.865562
42.099644,-0.721805,23.334068,338.196991,-122.237007
42.149643,-0.723390,23.347240,338.720123,-117.584023
42.199642,-0.724806,23.360340,339.187561,-112.907112
42.249641,-0.726052,23.373369,339.598572,-108.206779
42.299641,-0.727124,23.386330,339.952484,-103.483559
42.349640,-0.728022,23.399221,340.248627,-98.737991
42.399639,-0.728742,23.412048,340.486267,-93.970634
42.449638,-0.729283,23.424810,340.664703,-89.182076
42.499638,-0.729642,23.437510,340.783203,-84.372902
42.549637,-0.729817,23.450148,340.841095,-79.543732
42.599636,-0.729807,23.462729,340.837646,-74.695198
42.649635,-0.729608,23.475252,340.772125,-69.827950
42.699635,-0.729219,23.487720,340.643829,-64.942657
42.749634,-0.728638,23.500137,340.452026,-60.040020
42.799633,-0.727862,23.512503,340.196014,-55.120747
42.849632,-0.726890,23.524820,339.875061,-50.185570
42.899632,-0.725718,23.537092,339.488434,-45.235245
42.949631,-0.724345,23.549320,339.035400,-40.270554
42.999630,-0.722769,23.561508,338.515259,-35.292294
43.049629,-0.720987,23.573656,337.927246,-30.301289
43.099628,-0.718997,23.585768,337.270691,-25.298388
43.149628,-0.716798,23.597847,336.544830,-20.284464
43.199627,-0.714386,23.609896,335.748962,-15.260414
43.249626,-0.711760,23.621916,334.882355,-10.227161
43.299625,-0.708917,23.633911,333.944305,-5.185656
43.349625,-0.705856,23.645884,332.934113,-0.136873
43.399624,-0.702574,23.657839,331.851074,4.918184
43.449623,-0.699070,23.669777,330.694489,9.978483
43.499622,-0.695340,23.681704,329.463654,15.042967
43.549622,-0.691383,23.693621,328.157898,20.110546
43.599621,-0.687197,23.705530,326.776520,25.180103
43.649620,-0.682780,23.717438,325.318878,30.250492
43.699619,-0.678130,23.729347,323.784302,35.320534
43.749619,-0.673244,23.741261,322.172150,40.389023
43.799618,-0.668122,23.753183,320.481781,45.454716
43.849617,-0.662761,23.765118,318.712555,50.516342
43.899616,-0.657159,23.777069,316.863892,55.572601
43.949615,-0.651314,23.789040,314.935181,60.622158
43.999615,-0.645225,23.801035,312.925873,65.663643
44.049614,-0.638890,23.813059,310.835388,70.695656
44.099613,-0.632308,23.825115,308.663208,75.716759
44.149612,-0.625476,23.837210,306.408783,80.725479
44.199612,-0.618394,23.849346,304.071625,85.720322
44.249611,-0.611060,23.861530,301.651276,90.699753
44.299610,-0.603472,23.873766,299.147308,95.662201
44.349609,-0.595629,23.886057,296.559265,100.606056
44.399609,-0.587531,23.898409,293.886780,105.529694
44.449608,-0.579175,23.910828,291.129486,110.431427
44.499607,-0.570562,23.923319,288.287048,115.309563
44.549606,-0.561690,23.935886,285.359192,120.162361
44.599606,-0.552558,23.948536,282.345642,124.988045
44.649605,-0.543165,23.961273,279.246155,129.784821
44.699604,-0.533512,23.974104,276.060577,134.550842
44.749603,-0.523597,23.987034,272.788757,139.284241
44.799603,-0.513421,24.000067,269.430603,143.983124
44.849602,-0.502983,24.013210,265.986084,148.645569
44.899601,-0.492283,24.026470,262.455170,153.269623
44.949600,-0.481322,24.039852,258.837921,157.853287
44.999599,-0.470099,24.053364,255.134415,162.394562
45.049599,-0.458616,24.067009,251.344803,166.891403
45.099598,-0.446872,24.080795,247.469299,171.341766
45.149597,-0.434868,24.094728,243.508163,175.743561
45.199596,-0.422606,24.108816,239.461731,180.094681
45.249596,-0.410087,24.123064,235.330368,184.393005
45.299595,-0.397312,24.137478,231.114532,188.636398
45.349594,-0.384282,24.152065,226.814743,192.822708
45.399593,-0.371000,24.166832,222.431580,196.949783
45.449593,-0.357467,24.181784,217.965683,201.015442
45.499592,-0.343685,24.196928,213.417770,205.017502
45.549591,-0.329657,24.212273,208.788651,208.953781
45.599590,-0.315386,24.227823,204.079178,212.822083
45.649590,-0.300874,24.243586,199.290283,216.620239
45.699589,-0.286125,24.259567,194.423004,220.346054
45.749588,-0.271141,24.275776,189.478424,223.997375
45.799587,-0.255927,24.292217,184.457718,227.572021
45.849586,-0.240486,24.308897,179.362137,231.067871
45.899586,-0.224822,24.325821,174.193024,234.482773
45.949585,-0.208939,24.342997,168.951767,237.814651
45.999584,-0.192843,24.360430,163.639877,241.061417
46.049583,-0.176537,24.378128,158.258926,244.221008
46.099583,-0.160027,24.396097,152.810547,247.291443
46.149582,-0.143317,24.414341,147.296494,250.270721
46.199581,-0.126414,24.432867,141.718552,253.156921
46.249580,-0.109324,24.451681,136.078629,255.948166
46.299580,-0.092051,24.470789,130.378677,258.642609
46.349579,-0.074603,24.490196,124.620735,261.238495
46.399578,-0.056985,24.509907,118.806915,263.734070
46.449577,-0.039205,24.529926,112.939400,266.127716
46.499577,-0.021269,24.550259,107.020439,268.417816
46.549576,-0.003183,24.570910,101.052345,270.602844
46.599575,0.015043,24.591883,95.037506,272.681366
46.649574,0.033404,24.613184,88.978355,274.652039
46.699574,0.051892,24.634815,82.877396,276.513550
46.749573,0.070499,24.656782,76.737183,278.264679
46.799572,0.089217,24.679087,70.560310,279.904358
46.849571,0.108038,24.701731,64.349426,281.431519
46.899570,0.126953,24.724720,58.107224,282.845245
46.949570,0.145956,24.748055,51.836426,284.144714
46.999569,0.165036,24.771738,45.539791,285.329163
47.049568,0.184187,24.795773,39.220112,286.397949
47.099567,0.203399,24.820158,32.880199,287.350555
47.149567,0.222664,24.844898,26.522882,288.186523
47.199566,0.241972,24.869991,20.151005,288.905518
47.249565,0.261316,24.895441,13.767423,289.507294
47.299564,0.280687,24.921246,7.374993,289.991730
47.349564,0.300077,24.947407,0.976572,290.358826
47.399563,0.319475,24.973923,-5.424987,290.608612
47.449562,0.338875,25.000793,-11.826845,290.741302
47.499561,0.358267,25.028019,-18.226177,290.757141
47.549561,0.377643,25.055597,-24.620176,290.656525
47.599560,0.396994,25.083527,-31.006065,290.439911
47.649559,0.416312,25.111805,-37.381092,290.107910
47.699558,0.435589,25.140432,-43.742538,289.661163
47.749557,0.454817,25.169405,-50.087727,289.100433
47.799557,0.473988,25.198719,-56.414021,288.426544
47.849556,0.493093,25.228374,-62.718826,287.640442
47.899555,0.512126,25.258366,-68.999603,286.743164
47.949554,0.531078,25.288691,-75.253860,285.735809
47.999554,0.549943,25.319345,-81.479164,284.619537
48.049553,0.568712,25.350327,-87.673141,283.395599
48.099552,0.587380,25.381630,-93.833473,282.065308
48.149551,0.605939,25.413252,-99.957916,280.630066
48.199551,0.624382,25.445187,-106.044281,279.091309
48.249550,0.642704,25.477432,-112.090454,277.450562
48.299549,0.660898,25.509981,-118.094391,275.709351
48.349548,0.678958,25.542830,-124.054108,273.869324
48.399548,0.696878,25.575972,-129.967712,271.932129
48.449547,0.714652,25.609404,-135.833359,269.899475
48.499546,0.732276,25.643120,-141.649292,267.773102
48.549545,0.749745,25.677114,-147.413834,265.554779
48.599545,0.767053,25.711382,-153.125381,263.246307
48.649544,0.784195,25.745918,-158.782379,260.849548
48.699543,0.801168,25.780716,-164.383377,258.366364
48.749542,0.817967,25.815769,-169.927002,255.798615
48.799541,0.834588,25.851074,-175.411926,253.148224
48.849541,0.851027,25.886623,-180.836914,250.417099
48.899540,0.867281,25.922411,-186.200790,247.607162
48.949539,0.883347,25.958431,-191.502457,244.720352
48.999538,0.899221,25.994678,-196.740891,241.758606
49.049538,0.914900,26.031147,-201.915131,238.723862
49.099537,0.930382,26.067831,-207.024277,235.618057
49.149536,0.945665,26.104725,-212.067505,232.443130
49.199535,0.960745,26.141823,-217.044067,229.201019
49.249535,0.975622,26.179117,-221.953247,225.893646
49.299534,0.990292,26.216604,-226.794418,222.522919
49.349533,1.004754,26.254278,-231.566986,219.090744
49.399532,1.019007,26.292131,-236.270447,215.598999
49.449532,1.033049,26.330160,-240.904327,212.049561
49.499531,1.046879,26.368359,-245.468216,208.444290
49.549530,1.060496,26.406719,-249.961761,204.785019
49.599529,1.073899,26.445238,-254.384644,201.073563
49.649529,1.087086,26.483910,-258.736603,197.311707
49.699528,1.100059,26.522730,-263.017456,193.501236
49.749527,1.112815,26.561691,-267.226990,189.643890
49.799526,1.125355,26.600790,-271.365112,185.741394
49.849525,1.137678,26.640020,-275.431732,181.795441
49.899525,1.149784,26.679377,-279.426819,177.807709
49.949524,1.161674,26.718855,-283.350342,173.779831
